home,teamId,gamePk,gameDate,gameTimeUTC,flyOuts,groundOuts,runsScored,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,atBats,caughtStealing,stolenBases,groundIntoDoublePlay,groundIntoTriplePlay,plateAppearances,totalBases,rbi,leftOnBase,sacBunts,sacFlies,catchersInterference,pickoffs,airOutsPitching,groundOutsPitching,runsPitching,doublesPitching,triplesPitching,homeRunsPitching,strikeOutsPitching,baseOnBallsPitching,intentionalWalksPitching,hitsPitching,hitByPitchPitching,atBatsPitching,caughtStealingPitching,stolenBasesPitching,inningsPitched,earnedRuns,battersFaced,outsPitching,hitBatsmen,balks,wildPitches,pickoffsPitching,rbiPitching,inheritedRunners,inheritedRunnersScored,catchersInterferencePitching,sacBuntsPitching,sacFliesPitching
1,120,529631,2018-04-15,2018-04-15T17:35:00Z,5,6,5,2,0,2,10,10,0,5,1,28,1,1,0,0,40,13,2,18,1,0,0,0,0,0,6,0,0,3,10,1,0,6,0,33,0,0,9.0,6,34,27,0,0,0,0,6,0,0,0,0,0
1,113,529639,2018-04-15,2018-04-15T17:10:00Z,3,11,2,2,0,2,13,4,0,5,2,31,0,0,0,0,37,13,2,18,0,0,0,0,0,0,3,0,0,1,6,2,0,5,0,29,0,0,9.0,3,31,27,0,0,0,0,3,0,0,0,0,0
1,121,529633,2018-04-15,2018-04-15T17:10:00Z,5,5,3,1,1,2,11,6,0,7,1,34,0,0,0,0,43,16,3,22,0,0,0,0,0,0,2,0,0,0,16,5,0,4,0,33,0,0,9.0,0,38,27,0,0,0,0,0,0,0,0,0,0
1,136,529635,2018-04-15,2018-04-15T20:10:00Z,5,9,1,0,0,1,5,3,0,2,0,28,0,0,0,0,32,5,1,5,1,0,0,0,0,0,2,0,0,1,10,0,0,7,3,33,0,0,9.0,2,36,27,3,0,0,0,2,0,0,0,0,0
0,138,529639,2018-04-15,2018-04-15T17:10:00Z,5,10,3,1,0,1,6,2,0,5,0,29,2,0,0,0,31,9,3,2,0,0,0,0,0,0,2,0,0,2,13,4,0,5,2,31,0,0,9.0,2,37,27,2,0,0,0,2,0,0,0,0,0
1,119,529627,2018-04-15,2018-04-15T20:10:00Z,1,10,7,2,0,1,13,7,0,8,0,32,0,0,0,0,40,13,7,19,0,1,0,0,0,0,2,0,0,1,14,1,0,4,0,32,0,0,9.0,2,33,27,0,0,0,0,2,0,0,0,0,0
0,109,529627,2018-04-15,2018-04-15T20:10:00Z,4,8,2,2,0,1,14,1,0,4,0,32,0,0,0,0,33,9,2,10,0,0,0,0,0,0,7,0,0,1,13,7,0,8,0,32,0,0,8.0,6,40,24,0,0,0,0,7,0,0,0,0,1
0,143,529636,2018-04-15,2018-04-15T17:10:00Z,7,6,10,2,0,1,8,6,0,8,1,36,0,1,0,0,43,13,10,18,0,0,0,0,0,0,4,0,0,1,10,2,0,11,2,38,0,0,9.0,3,42,27,2,0,0,0,4,0,0,0,0,0
1,139,529636,2018-04-15,2018-04-15T17:10:00Z,2,8,4,1,1,1,10,2,0,11,2,38,0,2,0,0,42,17,4,27,0,0,0,0,0,0,10,0,0,1,8,6,0,8,1,36,0,0,9.0,7,43,27,1,0,0,0,10,0,0,0,0,0
0,133,529635,2018-04-15,2018-04-15T20:10:00Z,4,6,2,1,0,1,10,0,0,7,3,33,0,0,0,0,36,11,2,15,0,0,0,0,0,0,1,0,0,1,5,3,0,2,0,28,0,0,9.0,1,32,27,0,0,0,0,1,0,0,0,1,0
1,146,529637,2018-04-15,2018-04-15T17:10:00Z,4,8,3,1,0,1,13,0,0,7,1,35,0,0,0,0,36,11,3,17,0,0,0,0,0,0,7,0,0,1,11,1,0,13,2,37,0,0,9.0,7,42,27,2,0,0,0,7,0,0,0,0,2
1,135,529638,2018-04-15,2018-04-15T20:10:00Z,0,12,10,3,1,1,12,7,0,11,1,35,0,3,0,0,43,19,9,20,0,0,0,0,0,0,1,0,0,0,12,1,0,7,0,32,0,0,9.0,1,34,27,0,0,0,0,1,0,0,0,0,1
0,140,529640,2018-04-15,2018-04-16T00:08:00Z,7,5,3,2,0,1,12,1,0,5,1,35,0,0,0,0,37,10,3,7,0,0,0,0,0,0,1,0,0,0,10,2,0,3,0,33,0,0,10.0,1,36,30,0,0,0,0,1,0,0,0,0,1
0,134,529637,2018-04-15,2018-04-15T17:10:00Z,6,4,7,1,0,1,11,1,0,13,2,37,0,0,0,0,42,17,7,15,0,2,0,0,0,0,3,0,0,1,13,0,0,7,1,35,0,0,9.0,3,36,27,1,0,0,0,3,0,0,0,0,0
0,113,529644,2018-04-16,2018-04-16T23:40:00Z,3,15,10,6,0,0,7,4,0,14,0,39,0,0,0,0,45,20,10,16,1,0,0,0,0,0,4,0,0,0,11,4,0,7,0,33,0,0,9.0,4,37,27,0,0,0,0,3,0,0,0,0,0
1,134,529645,2018-04-16,2018-04-16T23:05:00Z,4,10,2,0,2,0,10,2,0,4,0,29,0,1,0,0,32,8,2,7,0,1,0,0,0,0,6,0,0,2,3,4,0,7,0,32,0,0,9.0,6,36,27,0,0,0,0,6,0,0,0,0,0
1,158,529644,2018-04-16,2018-04-16T23:40:00Z,4,9,4,1,0,0,11,4,0,7,0,33,0,0,0,0,37,8,3,11,0,0,0,0,0,0,10,0,0,0,7,4,0,14,0,39,0,0,9.0,10,45,27,0,0,0,0,10,0,0,0,1,0
0,146,529649,2018-04-16,2018-04-16T22:35:00Z,7,4,1,1,0,0,13,4,0,5,0,33,0,0,0,0,37,6,1,17,0,0,0,0,0,0,12,0,0,3,11,8,0,15,1,38,0,0,8.0,12,47,24,1,0,0,0,12,0,0,0,0,0
1,144,529650,2018-04-16,2018-04-16T23:35:00Z,4,13,2,0,0,0,3,1,0,4,0,25,0,1,0,0,28,4,1,5,1,1,0,0,0,0,1,0,0,1,11,6,0,6,0,32,0,0,9.0,1,38,27,0,0,0,0,1,0,0,0,0,0
0,115,529645,2018-04-16,2018-04-16T23:05:00Z,8,11,6,1,0,2,3,4,0,7,0,32,0,2,0,0,36,14,6,11,0,0,0,0,0,0,2,0,0,0,10,2,0,4,0,29,0,0,9.0,2,32,27,0,0,0,0,2,0,0,0,0,1
0,140,529652,2018-04-16,2018-04-16T23:10:00Z,7,5,4,0,0,2,11,1,0,8,0,34,0,0,0,0,35,14,4,10,0,0,0,0,0,0,8,0,0,2,8,4,0,13,0,37,0,0,8.0,7,41,24,0,0,0,0,6,0,0,0,0,0
0,119,529648,2018-04-16,2018-04-17T02:10:00Z,4,10,10,2,1,2,11,7,0,9,0,36,0,0,0,0,44,19,10,12,0,0,0,0,0,0,3,0,0,1,12,1,0,6,1,32,0,0,9.0,3,34,27,1,0,0,0,3,0,0,0,0,0
0,120,529653,2018-04-16,2018-04-16T23:10:00Z,3,8,8,0,0,2,13,4,0,10,1,36,0,2,0,0,42,16,8,11,0,0,0,0,0,0,6,0,0,1,6,4,0,10,0,34,0,0,9.0,5,39,27,0,0,0,0,6,0,0,0,1,0
0,117,529646,2018-04-16,2018-04-17T02:10:00Z,2,7,1,0,0,1,10,4,0,3,0,30,0,1,0,0,34,6,1,11,0,0,0,0,0,0,2,0,0,1,6,1,0,6,0,30,0,0,8.0,2,31,24,0,0,0,0,2,0,0,0,0,0
1,136,529646,2018-04-16,2018-04-17T02:10:00Z,3,14,2,3,0,1,6,1,0,6,0,30,0,0,0,0,31,12,2,10,0,0,0,0,0,0,1,0,0,1,10,4,0,3,0,30,0,0,9.0,1,34,27,0,0,0,0,1,0,0,0,0,0
0,145,529643,2018-04-16,2018-04-17T02:05:00Z,4,11,1,0,0,1,8,1,0,6,0,31,0,1,0,0,33,9,1,10,1,0,0,0,0,0,8,0,0,1,11,7,0,8,0,32,0,0,8.0,6,40,24,0,0,0,0,6,0,0,0,1,0
0,143,529650,2018-04-16,2018-04-16T23:35:00Z,5,5,1,1,0,1,11,6,0,6,0,32,0,0,0,0,38,10,1,19,0,0,0,0,0,0,2,0,0,0,3,1,0,4,0,25,0,0,8.0,2,28,24,0,0,0,0,1,0,0,0,1,1
1,135,529648,2018-04-16,2018-04-17T02:10:00Z,4,9,3,2,0,1,12,1,0,6,1,32,0,0,0,0,34,11,3,8,0,0,0,0,0,0,10,0,0,2,11,7,0,9,0,36,0,0,9.0,9,44,27,0,0,0,0,10,0,0,0,0,0
1,133,529643,2018-04-16,2018-04-17T02:05:00Z,3,9,8,3,0,1,11,7,0,8,0,32,0,0,0,0,40,14,6,19,1,0,0,0,0,0,1,0,0,1,8,1,0,6,0,31,0,0,9.0,1,33,27,0,0,0,0,1,0,0,0,1,0
1,121,529653,2018-04-16,2018-04-16T23:10:00Z,4,10,6,3,1,1,6,4,0,10,0,34,1,2,0,0,39,18,6,10,1,0,0,0,0,0,8,0,0,2,13,4,0,10,1,36,0,0,9.0,8,42,27,1,0,0,0,8,0,0,0,0,0
1,139,529652,2018-04-16,2018-04-16T23:10:00Z,2,10,8,2,0,2,8,4,0,13,0,37,0,1,0,0,41,21,6,22,0,0,0,0,0,0,4,0,0,2,11,1,0,8,0,34,0,0,9.0,4,35,27,0,0,0,0,4,0,0,0,0,0
1,147,529649,2018-04-16,2018-04-16T22:35:00Z,4,5,12,5,0,3,11,8,0,15,1,38,0,0,0,0,47,29,12,26,0,0,0,0,0,0,1,0,0,0,13,4,0,5,0,33,0,0,9.0,0,37,27,0,0,0,0,1,0,0,0,0,0
1,109,529665,2018-04-17,2018-04-18T01:40:00Z,3,8,1,0,0,0,12,1,0,3,1,26,0,0,0,0,29,3,1,5,1,0,0,0,0,0,0,0,0,0,8,1,0,1,0,28,0,0,9.0,0,29,27,0,0,0,0,0,0,0,0,0,0
0,115,529659,2018-04-17,2018-04-17T23:05:00Z,5,9,2,2,0,0,7,4,0,5,0,31,1,1,0,0,35,7,2,11,0,0,0,0,0,0,0,0,0,0,4,2,0,5,0,30,0,0,9.0,0,32,27,0,0,0,0,0,0,0,0,0,0
1,134,529659,2018-04-17,2018-04-17T23:05:00Z,4,13,0,1,0,0,4,2,0,5,0,30,0,0,0,0,32,6,0,13,0,0,0,0,0,0,2,0,0,0,7,4,0,5,0,31,0,0,9.0,2,35,27,0,0,0,0,2,0,0,0,0,0
0,120,529668,2018-04-17,2018-04-17T23:10:00Z,5,13,5,2,0,0,4,5,0,10,0,34,0,3,0,0,41,12,5,20,1,1,0,0,0,0,2,0,0,0,12,3,0,11,0,36,0,0,9.0,2,40,27,0,0,0,0,2,0,0,0,0,1
0,113,529657,2018-04-17,2018-04-17T23:40:00Z,5,4,0,2,0,0,11,3,0,3,1,30,0,0,0,0,34,5,0,15,0,0,0,0,0,0,2,0,0,1,6,2,0,8,0,31,0,0,8.0,2,33,24,0,0,0,0,2,0,0,0,0,0
1,144,529664,2018-04-17,2018-04-17T23:35:00Z,6,13,1,0,0,0,6,4,0,8,1,38,0,0,0,0,44,8,1,23,0,0,0,0,0,0,5,0,0,0,13,10,0,8,0,34,0,0,10.0,5,45,30,0,0,0,0,5,0,0,0,0,0
1,121,529668,2018-04-17,2018-04-17T23:10:00Z,2,9,2,1,0,0,12,3,0,11,0,36,1,0,0,0,40,12,2,20,0,1,0,0,0,0,5,0,0,0,4,5,0,10,0,34,0,0,9.0,5,41,27,0,0,0,0,5,0,0,0,1,1
1,142,529658,2018-04-17,2018-04-17T23:10:00Z,6,8,1,2,0,0,9,4,0,6,0,34,0,0,0,0,38,8,1,22,0,0,0,0,0,0,6,0,0,4,9,1,0,12,0,39,0,0,9.0,6,40,27,0,0,0,0,6,0,0,0,0,0
1,108,529655,2018-04-17,2018-04-18T02:07:00Z,2,13,1,0,0,0,10,6,0,4,0,30,0,0,0,0,36,4,1,17,0,0,0,0,0,0,10,0,0,6,3,5,0,15,1,38,0,0,9.0,10,45,27,1,0,0,0,10,0,0,0,0,1
0,137,529665,2018-04-17,2018-04-18T01:40:00Z,6,8,0,0,0,0,8,1,0,1,0,28,0,0,0,0,29,1,0,3,0,0,0,0,0,0,1,0,0,0,12,1,0,3,1,26,0,0,8.0,1,29,24,1,0,0,0,1,0,0,0,1,0
1,141,529647,2018-04-17,2018-04-17T03:33:00Z,1,10,5,1,0,0,13,7,0,9,1,36,0,0,0,0,45,10,5,17,0,0,0,0,0,0,4,0,0,2,8,4,0,10,2,40,0,0,10.0,4,46,30,2,0,0,0,4,0,0,0,0,0
0,143,529664,2018-04-17,2018-04-17T23:35:00Z,3,12,5,2,0,0,13,10,0,8,0,34,0,2,0,0,45,10,5,25,0,0,0,0,0,0,1,0,0,0,6,4,0,8,1,38,0,0,10.0,1,44,30,1,0,0,0,1,0,0,0,0,0
1,141,529661,2018-04-17,2018-04-17T19:07:00Z,4,6,11,3,0,2,10,3,0,13,1,36,0,0,0,0,42,22,11,14,0,1,0,0,0,0,3,0,0,2,7,1,0,11,1,35,0,0,9.0,3,37,27,1,0,0,1,2,0,0,0,0,0
0,118,529647,2018-04-17,2018-04-17T03:33:00Z,4,15,4,2,0,2,8,4,0,10,2,40,0,0,0,0,46,18,4,23,0,0,0,0,0,0,5,0,0,0,13,7,0,9,1,36,0,0,9.1,5,45,28,1,0,0,0,5,0,0,0,0,0
1,136,529660,2018-04-17,2018-04-18T02:10:00Z,1,9,1,0,0,1,14,1,0,3,0,29,0,0,0,0,30,6,1,3,0,0,0,0,0,0,4,0,0,1,8,5,0,9,1,34,0,0,9.0,4,41,27,1,0,0,0,4,0,0,0,0,1
1,147,529663,2018-04-17,2018-04-17T22:35:00Z,3,11,1,2,0,1,10,7,0,4,0,30,0,0,0,0,37,9,1,18,0,0,0,0,0,0,9,0,0,1,11,3,0,10,1,35,0,0,9.0,7,40,27,1,0,0,0,8,0,0,0,0,1
1,158,529657,2018-04-17,2018-04-17T23:40:00Z,6,9,2,1,0,1,6,2,0,8,0,31,0,0,0,0,33,12,2,14,0,0,0,0,0,0,0,0,0,0,11,3,0,3,1,30,0,0,9.0,0,34,27,1,0,0,0,0,0,0,0,0,0
1,116,529654,2018-04-17,2018-04-17T22:40:00Z,7,9,4,1,1,1,7,5,0,9,0,31,0,0,0,0,37,15,3,17,0,0,0,0,0,0,2,0,0,1,12,5,0,6,0,31,0,0,9.0,2,36,27,0,0,0,0,2,0,0,0,0,0
0,110,529654,2018-04-17,2018-04-17T22:40:00Z,4,10,2,0,0,1,12,5,0,6,0,31,0,0,0,0,36,9,2,11,0,0,0,0,0,0,4,0,0,1,7,5,0,9,0,31,0,0,8.0,4,37,24,0,0,0,0,3,0,0,0,0,0
1,139,529667,2018-04-17,2018-04-17T23:10:00Z,2,15,2,0,0,1,8,2,0,7,2,31,0,0,0,0,35,10,1,15,0,0,0,0,0,0,7,0,0,1,5,4,0,12,0,37,0,0,9.0,7,44,27,0,0,0,0,7,0,0,0,0,3
1,112,529666,2018-04-17,2018-04-18T00:05:00Z,9,4,3,1,0,1,9,6,0,6,2,32,0,0,0,0,41,10,3,14,1,0,0,0,0,0,5,0,0,1,14,10,0,7,0,34,0,0,9.0,5,44,27,0,0,0,0,5,0,0,0,0,0
0,138,529666,2018-04-17,2018-04-18T00:05:00Z,1,9,5,1,0,1,14,10,0,7,0,34,0,0,0,0,44,11,5,24,0,0,0,0,0,0,3,0,0,1,9,6,0,6,2,32,0,0,9.0,2,41,27,2,0,0,0,3,0,0,0,1,0
0,117,529660,2018-04-17,2018-04-18T02:10:00Z,7,7,4,1,0,1,8,5,0,9,1,34,0,0,0,0,41,13,4,20,0,1,0,0,0,0,1,0,0,1,14,1,0,3,0,29,0,0,9.0,1,30,27,0,0,0,0,1,0,0,0,0,0
0,145,529656,2018-04-17,2018-04-18T02:05:00Z,3,11,2,1,0,1,14,3,0,8,0,34,0,2,0,0,37,12,2,19,0,0,0,0,0,0,10,0,0,1,8,6,0,13,0,33,0,0,8.0,10,41,24,0,0,0,0,10,0,0,0,0,2
0,119,529662,2018-04-17,2018-04-18T02:10:00Z,4,18,7,3,1,1,8,6,0,11,1,46,0,1,0,0,56,19,7,23,0,1,0,0,0,0,3,0,0,1,20,7,0,5,0,41,0,0,12.0,2,49,36,0,0,0,0,2,0,0,0,0,0
0,114,529658,2018-04-17,2018-04-17T23:10:00Z,7,7,6,3,0,4,9,1,0,12,0,39,0,0,0,0,40,27,6,10,0,0,0,0,0,0,1,0,0,0,9,4,0,6,0,34,0,0,9.0,1,38,27,0,0,0,0,1,0,0,0,0,0
0,118,529661,2018-04-17,2018-04-17T19:07:00Z,4,9,3,2,0,2,7,1,0,11,1,35,2,0,0,0,37,19,2,17,0,0,0,1,0,0,11,0,0,2,10,3,0,13,1,36,0,0,8.0,7,42,24,1,0,0,0,11,0,0,0,0,1
1,133,529656,2018-04-17,2018-04-18T02:05:00Z,5,5,10,5,0,1,8,6,0,13,0,33,1,0,0,0,41,21,10,14,0,2,0,0,0,0,2,0,0,1,14,3,0,8,0,34,0,0,9.0,2,37,27,0,0,0,0,2,0,0,0,0,0
0,146,529663,2018-04-17,2018-04-17T22:35:00Z,1,16,9,1,0,1,11,3,0,10,1,35,0,0,0,0,40,14,8,13,0,1,0,0,0,0,1,0,0,1,10,7,0,4,0,30,0,0,9.0,1,37,27,0,0,0,0,1,0,0,0,0,0
0,140,529667,2018-04-17,2018-04-17T23:10:00Z,6,12,7,2,0,1,5,4,0,12,0,37,0,0,0,0,44,17,7,22,0,3,0,0,0,0,2,0,0,1,8,2,0,7,2,31,0,0,9.0,1,35,27,2,0,0,0,1,0,0,0,0,0
1,135,529662,2018-04-17,2018-04-18T02:10:00Z,7,9,3,2,0,1,20,7,0,5,0,41,0,1,0,0,49,10,2,23,0,0,0,0,0,0,7,0,0,1,8,6,0,11,1,46,0,0,12.0,7,56,36,1,0,0,0,7,0,0,0,0,1
0,111,529655,2018-04-17,2018-04-18T02:07:00Z,3,11,10,0,0,6,3,5,0,15,1,38,0,0,0,0,45,33,10,14,0,1,0,0,0,0,1,0,0,0,10,6,0,4,0,30,0,0,9.0,1,36,27,0,0,0,0,1,0,0,0,0,0
1,139,529681,2018-04-18,2018-04-18T17:10:00Z,6,9,4,4,0,0,6,0,0,9,1,33,0,1,0,0,35,13,4,16,0,1,0,0,0,0,2,0,0,1,11,3,0,6,0,32,0,0,9.0,2,36,27,0,0,0,0,2,0,0,0,0,0
0,113,529672,2018-04-18,2018-04-18T17:40:00Z,4,18,0,1,0,0,5,3,0,3,1,31,0,0,0,0,36,4,0,20,0,0,0,0,0,0,2,0,0,1,8,5,0,8,0,29,0,0,8.0,2,36,24,0,0,0,0,2,0,0,0,1,0
1,136,529675,2018-04-18,2018-04-19T02:10:00Z,9,8,1,0,0,0,8,2,0,5,0,30,0,3,0,0,32,5,1,7,0,0,0,0,0,0,7,0,0,0,10,1,0,12,1,38,0,0,9.0,6,40,27,1,0,0,0,6,0,0,0,0,0
1,108,529670,2018-04-18,2018-04-19T02:07:00Z,4,7,0,0,0,0,8,1,0,6,1,33,0,0,0,0,35,6,0,20,0,0,0,0,0,0,9,0,0,3,12,3,0,14,0,41,0,0,9.0,9,44,27,0,0,0,0,9,0,0,0,0,0
1,135,529677,2018-04-18,2018-04-19T02:10:00Z,3,10,4,1,0,0,13,3,0,8,1,34,0,0,0,0,39,9,4,16,0,1,0,0,0,0,13,0,0,1,11,3,0,18,0,44,0,0,9.0,11,48,27,0,0,0,0,11,0,0,0,1,0
0,117,529675,2018-04-18,2018-04-19T02:10:00Z,6,9,7,6,0,0,10,1,0,12,1,38,0,0,0,0,40,18,6,16,0,0,0,0,0,0,1,0,0,0,8,2,0,5,0,30,0,0,9.0,0,32,27,0,0,0,0,1,0,0,0,0,0
0,143,529678,2018-04-18,2018-04-18T23:35:00Z,3,13,3,1,0,0,10,4,0,6,0,31,0,0,0,0,35,7,2,16,0,0,0,0,0,0,7,0,0,2,10,2,0,11,1,33,0,0,8.0,7,37,24,1,0,0,1,6,0,0,0,0,0
1,109,529679,2018-04-18,2018-04-19T01:40:00Z,3,12,3,6,1,0,10,3,0,10,0,39,0,0,0,0,43,18,3,22,0,0,0,0,0,0,4,0,0,2,13,5,0,9,1,37,0,0,10.0,4,43,30,1,0,0,0,4,0,0,0,0,0
1,116,529669,2018-04-18,2018-04-18T17:10:00Z,4,8,6,2,0,4,7,0,0,13,0,36,0,0,0,0,36,27,6,14,0,0,0,0,0,0,5,0,0,2,10,4,0,7,0,33,0,0,9.0,5,38,27,0,0,0,0,5,0,0,0,0,1
0,120,529682,2018-04-18,2018-04-18T23:10:00Z,3,9,5,0,1,2,12,1,0,5,0,30,1,0,0,0,32,13,5,1,0,1,0,1,0,0,11,0,0,1,7,6,0,8,1,32,0,0,8.0,11,40,24,1,0,0,0,11,0,0,0,0,0
0,118,529676,2018-04-18,2018-04-18T20:07:00Z,6,7,5,1,0,2,10,3,0,8,1,36,0,0,0,0,40,15,5,14,0,0,0,0,0,0,15,0,0,3,9,7,0,15,1,40,0,0,8.0,13,48,24,1,0,0,0,13,0,0,0,0,0
1,133,529671,2018-04-18,2018-04-18T19:35:00Z,9,10,12,4,0,2,13,12,0,16,0,54,0,1,0,0,68,26,12,22,0,2,0,0,0,0,11,0,0,1,11,6,0,17,1,58,0,0,14.0,11,65,42,1,0,0,0,11,0,0,0,0,0
1,158,529672,2018-04-18,2018-04-18T17:40:00Z,4,9,2,0,0,1,8,5,0,8,0,29,0,1,0,0,36,11,2,17,1,0,0,0,0,0,0,0,0,0,5,3,0,3,1,31,0,0,9.0,0,36,27,1,0,0,0,0,0,0,0,0,0
0,140,529681,2018-04-18,2018-04-18T17:10:00Z,6,7,2,1,0,1,11,3,0,6,0,32,0,0,0,0,36,10,2,12,0,0,0,0,0,0,4,0,0,0,6,0,0,9,1,33,0,0,8.0,4,35,24,1,0,0,0,4,0,0,0,0,1
1,121,529682,2018-04-18,2018-04-18T23:10:00Z,3,11,11,2,0,1,7,6,0,8,1,32,0,0,0,0,40,13,11,14,0,0,0,0,0,0,5,0,0,2,12,1,0,5,0,30,0,0,9.0,5,32,27,0,0,0,1,5,0,0,0,0,1
0,115,529674,2018-04-18,2018-04-18T16:35:00Z,7,10,2,1,0,1,9,3,0,7,1,34,0,0,0,0,38,11,2,14,0,0,0,0,0,0,10,0,0,1,8,4,0,13,0,36,0,0,8.0,10,41,24,0,0,0,0,10,0,0,0,0,1
1,134,529674,2018-04-18,2018-04-18T16:35:00Z,6,6,10,5,0,1,8,4,0,13,0,36,0,0,0,0,41,21,10,11,0,1,0,0,0,0,2,0,0,1,9,3,0,7,1,34,0,0,9.0,2,38,27,1,0,0,0,2,0,0,0,0,0
0,119,529677,2018-04-18,2018-04-19T02:10:00Z,3,10,13,5,0,1,11,3,0,18,0,44,0,0,0,0,48,26,11,19,1,0,0,0,0,0,4,0,0,0,13,3,0,8,1,34,0,0,9.0,4,39,27,1,0,0,0,4,0,0,0,0,1
0,114,529673,2018-04-18,2018-04-18T23:10:00Z,7,20,1,1,0,1,12,2,0,12,1,58,0,1,0,0,62,16,1,23,0,0,0,0,0,0,2,0,0,1,15,2,0,13,0,59,0,0,15.0,1,62,45,0,0,0,0,2,0,0,0,0,0
0,145,529671,2018-04-18,2018-04-18T19:35:00Z,14,15,11,3,0,1,11,6,0,17,1,58,0,5,0,0,65,23,11,25,0,0,0,0,0,0,12,0,0,2,13,12,0,16,0,54,0,0,13.2,12,68,41,0,0,0,0,12,0,0,0,0,2
1,144,529678,2018-04-18,2018-04-18T23:35:00Z,2,5,7,0,0,2,10,2,0,11,1,33,0,0,0,0,37,17,6,7,0,0,0,1,0,0,3,0,0,0,10,4,0,6,0,31,0,0,9.0,2,35,27,0,0,0,0,2,0,0,0,0,0
0,110,529669,2018-04-18,2018-04-18T17:10:00Z,8,5,5,2,0,2,10,4,0,7,0,33,0,0,0,0,38,15,5,12,0,1,0,0,0,0,6,0,0,4,7,0,0,13,0,36,0,0,8.0,6,36,24,0,0,0,0,6,0,0,0,0,0
0,137,529679,2018-04-18,2018-04-19T01:40:00Z,5,8,4,1,0,2,13,5,0,9,1,37,1,1,0,0,43,16,4,18,0,0,0,0,0,0,3,0,0,0,10,3,0,10,0,39,0,0,10.0,3,43,30,0,0,0,0,3,0,0,0,0,0
1,142,529673,2018-04-18,2018-04-18T23:10:00Z,11,13,2,1,0,1,15,2,0,13,0,59,0,1,0,0,62,17,2,20,0,0,0,0,0,0,1,0,0,1,12,2,0,12,1,58,0,0,16.0,1,62,48,1,0,0,0,1,0,0,0,0,0
1,141,529676,2018-04-18,2018-04-18T20:07:00Z,4,8,15,4,1,3,9,7,0,15,1,40,0,0,0,0,48,30,13,26,0,0,0,0,0,0,5,0,0,2,10,3,0,8,1,36,0,0,9.0,5,40,27,1,0,0,0,5,0,0,0,0,0
0,111,529670,2018-04-18,2018-04-19T02:07:00Z,3,10,9,3,0,3,12,3,0,14,0,41,0,0,0,0,44,26,9,17,0,0,0,0,0,0,0,0,0,0,8,1,0,6,1,33,0,0,9.0,0,35,27,1,0,0,0,0,0,0,0,0,0
0,141,529690,2018-04-19,2018-04-19T22:35:00Z,6,11,3,0,0,0,9,3,0,6,1,34,0,0,0,0,38,6,2,26,0,0,0,0,0,0,4,0,0,1,3,4,0,8,0,30,0,0,8.0,4,34,24,0,0,0,0,4,0,0,0,0,0
1,136,529685,2018-04-19,2018-04-19T19:40:00Z,5,10,2,2,0,0,10,1,0,7,0,34,0,0,0,0,35,9,2,10,0,0,0,0,0,0,9,0,0,2,11,5,0,12,0,34,0,0,9.0,9,40,27,0,0,0,0,9,0,0,0,0,1
0,138,529680,2018-04-19,2018-04-19T18:20:00Z,8,3,5,0,0,0,11,4,0,5,2,32,0,1,0,0,38,5,3,12,0,0,0,0,0,0,8,0,0,1,6,3,0,14,2,35,0,0,8.0,8,42,24,2,0,0,0,8,0,0,0,1,1
0,134,529688,2018-04-19,2018-04-19T23:05:00Z,3,7,0,0,0,0,13,2,0,2,0,29,0,0,0,0,31,2,0,7,0,0,0,0,0,0,7,0,0,1,16,5,0,9,1,32,0,0,8.0,7,38,24,1,0,0,0,7,0,0,0,0,0
1,158,529686,2018-04-19,2018-04-20T00:10:00Z,3,11,12,5,0,3,6,7,0,13,0,36,1,0,0,0,44,27,10,19,0,0,0,0,0,0,3,0,0,2,6,3,0,5,1,30,0,0,9.0,3,34,27,1,0,0,0,3,0,0,0,0,0
0,110,529683,2018-04-19,2018-04-19T17:10:00Z,2,9,8,6,0,3,11,3,0,14,0,39,0,0,0,0,42,29,8,14,0,0,0,0,0,0,13,0,0,2,7,2,0,18,1,42,0,0,8.0,11,45,24,1,0,0,0,13,0,0,0,0,0
0,146,529686,2018-04-19,2018-04-20T00:10:00Z,2,16,3,0,0,2,6,3,0,5,1,30,0,0,0,0,34,11,3,13,0,0,0,0,0,0,12,0,0,3,6,7,0,13,0,36,0,0,8.0,12,44,24,0,0,0,0,10,0,0,0,0,0
1,109,529689,2018-04-19,2018-04-20T01:40:00Z,7,10,3,1,0,2,4,3,0,7,0,30,0,0,0,0,34,14,3,8,1,0,0,0,0,0,1,0,0,1,6,1,0,5,0,31,0,0,9.0,1,32,27,0,0,0,0,1,0,0,0,0,0
0,121,529687,2018-04-19,2018-04-19T23:35:00Z,5,5,4,0,0,2,8,3,0,6,0,31,0,0,0,0,35,12,4,8,0,1,0,0,0,0,12,0,0,1,5,5,0,13,0,34,0,0,8.0,12,42,24,0,0,0,0,12,0,0,0,1,2
0,117,529685,2018-04-19,2018-04-19T19:40:00Z,5,8,9,3,0,2,11,5,0,12,0,34,0,1,0,0,40,21,9,13,0,1,0,0,0,0,2,0,0,0,10,1,0,7,0,34,0,0,9.0,2,35,27,0,0,0,0,2,0,0,0,0,0
